a,name,type,foundation,location,products,sector,employee,assets,equity,revenue,profit
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$478 million USD,$26.5 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$492 million USD,$26.5 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$504 million USD,$26.5 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$519 million USD,$26.5 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$558 million USD,$26.5 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$592 million USD,$26.5 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$596 million USD,$26.5 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$380 million USD,$26.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$413 million USD,$26.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$429 million USD,$26.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$478 million USD,$26.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$492 million USD,$26.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$504 million USD,$26.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$519 million USD,$26.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$558 million USD,$26.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$592 million USD,$26.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$596 million USD,$26.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$380 million USD,$28.5 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$413 million USD,$28.5 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$429 million USD,$28.5 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$478 million USD,$28.5 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$492 million USD,$28.5 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$504 million USD,$28.5 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$519 million USD,$28.5 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$558 million USD,$28.5 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$592 million USD,$28.5 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$596 million USD,$28.5 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$380 million USD,$29.5 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$413 million USD,$29.5 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$429 million USD,$29.5 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$478 million USD,$29.5 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$492 million USD,$29.5 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$504 million USD,$29.5 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$519 million USD,$29.5 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$558 million USD,$29.5 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$592 million USD,$29.5 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$596 million USD,$29.5 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$380 million USD,$34.3 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$413 million USD,$34.3 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$429 million USD,$34.3 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$478 million USD,$34.3 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$492 million USD,$34.3 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$504 million USD,$34.3 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$519 million USD,$34.3 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$558 million USD,$34.3 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$592 million USD,$34.3 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$596 million USD,$34.3 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$380 million USD,$35.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$413 million USD,$35.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$429 million USD,$35.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$478 million USD,$35.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$492 million USD,$35.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$504 million USD,$35.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$519 million USD,$35.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$558 million USD,$35.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$592 million USD,$35.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$596 million USD,$35.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$380 million USD,$46.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$413 million USD,$46.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$429 million USD,$46.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$478 million USD,$46.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$492 million USD,$46.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$504 million USD,$46.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$519 million USD,$46.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$558 million USD,$46.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$592 million USD,$46.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$596 million USD,$46.7 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$380 million USD,$47.4 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$413 million USD,$47.4 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$429 million USD,$47.4 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$478 million USD,$47.4 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$492 million USD,$47.4 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$504 million USD,$47.4 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$519 million USD,$47.4 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$558 million USD,$47.4 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$592 million USD,$47.4 million USD
http://dbpedia.org/resource/CorVel_Corporation,CorVel Corporation,http://dbpedia.org/resource/Public_company,1987,"Irvine, California, United States",Claims Management and Healthcare Management,http://dbpedia.org/resource/Health_administration,3500,4.16E+08,1.89E+08,$596 million USD,$47.4 million USD
http://dbpedia.org/resource/NCSoft,NCSoft Corporation,http://dbpedia.org/resource/Public_company,3/11/1997,http://dbpedia.org/resource/New_Taipei,[[#Games,http://dbpedia.org/resource/Video_game_industry,3100,KR₩ 3.346 trillion,KR₩ 2.512 trillion,KR₩ 1.701 trillion,KR₩ 359 billion
http://dbpedia.org/resource/NCSoft,NCSoft Corporation,http://dbpedia.org/resource/Public_company,3/11/1997,http://dbpedia.org/resource/South_Korea,[[#Games,http://dbpedia.org/resource/Video_game_industry,3100,KR₩ 3.346 trillion,KR₩ 2.512 trillion,KR₩ 1.701 trillion,KR₩ 359 billion
http://dbpedia.org/resource/NCSoft,NCSoft Corporation,http://dbpedia.org/resource/Public_company,3/11/1997,"http://dbpedia.org/resource/San_Mateo,_California",[[#Games,http://dbpedia.org/resource/Video_game_industry,3100,KR₩ 3.346 trillion,KR₩ 2.512 trillion,KR₩ 1.701 trillion,KR₩ 359 billion
http://dbpedia.org/resource/NCSoft,NCSoft Corporation,http://dbpedia.org/resource/Public_company,3/11/1997,"http://dbpedia.org/resource/Austin,_Texas",[[#Games,http://dbpedia.org/resource/Video_game_industry,3100,KR₩ 3.346 trillion,KR₩ 2.512 trillion,KR₩ 1.701 trillion,KR₩ 359 billion
http://dbpedia.org/resource/NCSoft,NCSoft Corporation,http://dbpedia.org/resource/Public_company,3/11/1997,http://dbpedia.org/resource/United_States,[[#Games,http://dbpedia.org/resource/Video_game_industry,3100,KR₩ 3.346 trillion,KR₩ 2.512 trillion,KR₩ 1.701 trillion,KR₩ 359 billion
http://dbpedia.org/resource/NCSoft,NCSoft Corporation,http://dbpedia.org/resource/Public_company,3/11/1997,"http://dbpedia.org/resource/Seattle,_Washington",[[#Games,http://dbpedia.org/resource/Video_game_industry,3100,KR₩ 3.346 trillion,KR₩ 2.512 trillion,KR₩ 1.701 trillion,KR₩ 359 billion
http://dbpedia.org/resource/NCSoft,NCSoft Corporation,http://dbpedia.org/resource/Public_company,3/11/1997,"http://dbpedia.org/resource/Orange_County,_California",[[#Games,http://dbpedia.org/resource/Video_game_industry,3100,KR₩ 3.346 trillion,KR₩ 2.512 trillion,KR₩ 1.701 trillion,KR₩ 359 billion
http://dbpedia.org/resource/NCSoft,NCSoft Corporation,http://dbpedia.org/resource/Public_company,3/11/1997,"http://dbpedia.org/resource/Pangyo,_Seongnam",[[#Games,http://dbpedia.org/resource/Video_game_industry,3100,KR₩ 3.346 trillion,KR₩ 2.512 trillion,KR₩ 1.701 trillion,KR₩ 359 billion
http://dbpedia.org/resource/NCSoft,NCSoft Corporation,http://dbpedia.org/resource/Public_company,3/11/1997,"http://dbpedia.org/resource/Shanghai,_China",[[#Games,http://dbpedia.org/resource/Video_game_industry,3100,KR₩ 3.346 trillion,KR₩ 2.512 trillion,KR₩ 1.701 trillion,KR₩ 359 billion
http://dbpedia.org/resource/NCSoft,NCSoft Corporation,http://dbpedia.org/resource/Public_company,3/11/1997,"http://dbpedia.org/resource/Brighton,_England",[[#Games,http://dbpedia.org/resource/Video_game_industry,3100,KR₩ 3.346 trillion,KR₩ 2.512 trillion,KR₩ 1.701 trillion,KR₩ 359 billion
http://dbpedia.org/resource/NCSoft,NCSoft Corporation,http://dbpedia.org/resource/Public_company,3/11/1997,"http://dbpedia.org/resource/Osaka,_Japan",[[#Games,http://dbpedia.org/resource/Video_game_industry,3100,KR₩ 3.346 trillion,KR₩ 2.512 trillion,KR₩ 1.701 trillion,KR₩ 359 billion
http://dbpedia.org/resource/NCSoft,NCSoft Corporation,http://dbpedia.org/resource/Public_company,3/11/1997,"http://dbpedia.org/resource/Ho_Chi_Minh_City,_Vietnam",[[#Games,http://dbpedia.org/resource/Video_game_industry,3100,KR₩ 3.346 trillion,KR₩ 2.512 trillion,KR₩ 1.701 trillion,KR₩ 359 billion
http://dbpedia.org/resource/NCSoft,NCSoft Corporation,http://dbpedia.org/resource/Public_company,3/11/1997,,[[#Games,http://dbpedia.org/resource/Video_game_industry,3100,KR₩ 3.346 trillion,KR₩ 2.512 trillion,KR₩ 1.701 trillion,KR₩ 359 billion
http://dbpedia.org/resource/Gjensidige,Gjensidige Forsikring ASA,http://dbpedia.org/resource/Allmennaksjeselskap,1923,http://dbpedia.org/resource/Oslo,"Insurance, pensions, savings, online banking",http://dbpedia.org/resource/Financial_services,3908,1.29E+11,2.33E+10,2.42E+10,3.79E+09
http://dbpedia.org/resource/Gjensidige,Gjensidige Forsikring ASA,http://dbpedia.org/resource/Allmennaksjeselskap,1923,http://dbpedia.org/resource/Norway,"Insurance, pensions, savings, online banking",http://dbpedia.org/resource/Financial_services,3908,1.29E+11,2.33E+10,2.42E+10,3.79E+09
http://dbpedia.org/resource/Spyker_N.V.,Spyker N.V.,http://dbpedia.org/resource/Naamloze_vennootschap,1999,"Zeewolde, Netherlands",Automobiles,http://dbpedia.org/resource/Automotive_industry,3830,1.08E+09,2.07E+08,8.19E+08,2.18E+08
http://dbpedia.org/resource/Allegheny_Energy,"Allegheny Energy, Inc.",Subsidiary of First Energy,1/31/1907,"http://dbpedia.org/resource/Greensburg,_Pennsylvania",http://dbpedia.org/resource/Electric_power,http://dbpedia.org/resource/Utility,4211,12080000000,3442000000,3903000000,411700000
http://dbpedia.org/resource/Allegheny_Energy,"Allegheny Energy, Inc.",Subsidiary of First Energy,1/31/1907,"http://dbpedia.org/resource/Greensburg,_Pennsylvania",http://dbpedia.org/resource/Electric_power,http://dbpedia.org/resource/Utility,4211,12080000000,3442000000,USD,411700000
http://dbpedia.org/resource/Allegheny_Energy,"Allegheny Energy, Inc.",Subsidiary of First Energy,1/31/1907,"http://dbpedia.org/resource/Greensburg,_Pennsylvania",http://dbpedia.org/resource/Electric_power,http://dbpedia.org/resource/Utility,4211,12080000000,3442000000,3903000000,USD
http://dbpedia.org/resource/Allegheny_Energy,"Allegheny Energy, Inc.",Subsidiary of First Energy,1/31/1907,"http://dbpedia.org/resource/Greensburg,_Pennsylvania",http://dbpedia.org/resource/Electric_power,http://dbpedia.org/resource/Utility,4211,12080000000,3442000000,USD,USD
http://dbpedia.org/resource/Allegheny_Energy,"Allegheny Energy, Inc.",Subsidiary of First Energy,1/31/1907,"http://dbpedia.org/resource/Greensburg,_Pennsylvania",http://dbpedia.org/resource/Electric_power,http://dbpedia.org/resource/Utility,4211,USD,3442000000,3903000000,411700000
http://dbpedia.org/resource/Allegheny_Energy,"Allegheny Energy, Inc.",Subsidiary of First Energy,1/31/1907,"http://dbpedia.org/resource/Greensburg,_Pennsylvania",http://dbpedia.org/resource/Electric_power,http://dbpedia.org/resource/Utility,4211,USD,3442000000,USD,411700000
http://dbpedia.org/resource/Allegheny_Energy,"Allegheny Energy, Inc.",Subsidiary of First Energy,1/31/1907,"http://dbpedia.org/resource/Greensburg,_Pennsylvania",http://dbpedia.org/resource/Electric_power,http://dbpedia.org/resource/Utility,4211,USD,3442000000,3903000000,USD
http://dbpedia.org/resource/Allegheny_Energy,"Allegheny Energy, Inc.",Subsidiary of First Energy,1/31/1907,"http://dbpedia.org/resource/Greensburg,_Pennsylvania",http://dbpedia.org/resource/Electric_power,http://dbpedia.org/resource/Utility,4211,USD,3442000000,USD,USD
http://dbpedia.org/resource/Allegheny_Energy,"Allegheny Energy, Inc.",Subsidiary of First Energy,1/31/1907,"http://dbpedia.org/resource/Greensburg,_Pennsylvania",http://dbpedia.org/resource/Electric_power,http://dbpedia.org/resource/Utility,4211,12080000000,USD,3903000000,411700000
http://dbpedia.org/resource/Allegheny_Energy,"Allegheny Energy, Inc.",Subsidiary of First Energy,1/31/1907,"http://dbpedia.org/resource/Greensburg,_Pennsylvania",http://dbpedia.org/resource/Electric_power,http://dbpedia.org/resource/Utility,4211,12080000000,USD,USD,411700000
